index,domain
6432,server.unitedmobile.com.pk
6433,server1.ainak.pk
6434,server1.alkarimfabrics.pk
6435,server1.am99.com.pk
6436,server1.colette.pk
6437,server1.designersworld.com.pk
6438,server1.dodeliver.com.pk
6439,server1.fccollege.edu.pk
6440,server1.hellodoctor.com.pk
6441,server1.mashion.pk
6442,server1.reviewit.pk
6443,server1.uts.com.pk
6444,server1.xanders.pk
6445,server11.domaincontrol.pk
6446,server2.muet.edu.pk
6447,server23.rehman.edu.pk
6448,servicedesk.ebmgroup.com.pk
6449,services.bok.com.pk
6450,services.glomesh.pk
6451,services.koyal.pk
6452,services.smartoption.pk
6453,services.stuffonline.pk
6454,services.t.edu.pk
6455,servicetech.com.pk
6456,servis.pk
6457,sesky.pk
6458,sessi.gov.pk
6459,sessionscourtpeshawar.gov.pk
6460,setosaskin.pk
6461,sets.com.pk
6462,sets.org.pk
6463,sevenone.pk
6464,sevenseas.com.pk
6465,sezmc.gos.pk
6466,sfa.gos.pk
6467,sfbedge.zong.com.pk
6468,sfcc.staging.pk
6469,sfcollection.pk
6470,sferpmis.gos.pk
6471,sfpak.com.pk
6472,sg0.acme.convergence.pk
6473,sgrhf.org.pk
6474,sgs-suparco.gov.pk
6475,shaadee.pk
6476,shaadi.org.pk
6477,shadi.pk
6478,shadiyana.pk
6479,shagna.pk
6480,shahalami.pk
6481,shaheencommunication.pk
6482,shaheenestate.pk
6483,shahenterprise.pk
6484,shalamarhospital.org.pk
6485,shangrila.com.pk
6486,shaoor.pk
6487,shapednutrition.pk
6488,shapeup.pk
6489,shapewear.pk
6490,shaposh.pk
6491,shareacoke.com.pk
6492,shared.server4sale.com.pk
6493,sharptel.pk
6494,sharrys.pk
6495,shashkay.com.pk
6496,shaukatkhanum.org.pk
6497,shaz.com.pk
6498,shc.gov.pk
6499,shcme.punjab.gov.pk
6500,shd.connectel.com.pk
6501,she9.pk
6502,sheenora.pk
6503,sheinn.pk
6504,shell.com.pk
6505,shelterhome.pbm.gov.pk
6506,shemale.pk
6507,sherrys.pk
6508,shesoft.com.pk
6509,shield.com.pk
6510,shifa.com.pk
6511,shinemaster.pk
6512,ship.pk
6513,shippingoffice.gov.pk
6514,shiptohome.pk
6515,shirinhassan.pk
6516,shoaibsiddiqui.com.pk
6517,shoeaffair.com.pk
6518,shoeluxe.pk
6519,shoesclub.pk
6520,shoeslylo.pk
6521,shoesome.pk
6522,shoespoint.pk
6523,shoesquare.pk
6524,shoesrepublic.pk
6525,shoestreet.pk
6526,shoewalker.pk
6527,shoezone.com.pk
6528,shooz.pk
6529,shop-kandns.pk
6530,shopaholic.pk
6531,shopalot.pk
6532,shoparena.pk
6533,shopatshams.com.pk
6534,shopdroponline.pk
6535,shopforever.pk
6536,shophim.pk
6537,shophop.pk
6538,shopids.pk
6539,shopify.savyour.com.pk
6540,shopiifly.pk
6541,shopikbuzz.pk
6542,shoping.com.pk
6543,shopland.com.pk
6544,shoplet.com.pk
6545,shopon.pk
6546,shoppingate.pk
6547,shoppingbag.pk
6548,shoppingbox.pk
6549,shoppingemporium.pk
6550,shoppingexpress.pk
6551,shoppingjin.pk
6552,shoppingstore.pk
6553,shopright.pk
6554,shopsabroso.pk
6555,shopse.pk
6556,shopstreetstyle.pk
6557,shopsy.pk
6558,shoptime.pk
6559,shopusa.pk
6560,shoq.com.pk
6561,shortcourses.bnu.edu.pk
6562,shovi.pk
6563,showbizpakistan.pk
6564,shu.edu.pk
6565,shubban.pk
6566,sial.com.pk
6567,sialkotbelt.pk
6568,siasat.pk
6569,sicinu.pk
6570,sidathyder.com.pk
6571,sifa.pk
6572,sifc.gov.pk
6573,sigmadist.com.pk
6574,signin.com.pk
6575,sihconf.shifa.com.pk
6576,sihs05.sihs.org.pk
6577,sil.atlas.pk
6578,silaikarhai.pk
6579,silc.com.pk
6580,silicon.pk
6581,silkbank.com.pk
6582,silverfox.com.pk
6583,silverrate.pk
6584,simdataupdate.pk
6585,simosa.com.pk
6586,simownerdata.pk
6587,simownerdetails.org.pk
6588,simownerdetails.pk
6589,simownerdetailss.com.pk
6590,sims.pk
6591,simsim.pk
6592,simsownerdetail.pk
6593,simtek.com.pk
6594,simtracker.pk
6595,simurghsoftware.pk
6596,sindh.cpims.org.pk
6597,sindh.gov.pk
6598,sindhbank.com.pk
6599,sindhealth.pk
6600,sindheducation.gov.pk
6601,sindhexpress.com.pk
6602,sindhhealth.gov.pk
6603,sindhhighcourt.gov.pk
6604,sindhila.edu.pk
6605,sindhinvestment.gos.pk
6606,sindhjudiciary.gov.pk
6607,sindhlaws.gov.pk
6608,sindhpolice.gov.pk
6609,sindhzameen.gos.pk
6610,singaporeair.com.pk
6611,singer.com.pk
6612,sinotrans.com.pk
6613,sip.premier.com.pk
6614,sis.cedar.edu.pk
6615,sit.gob.pk
6616,sitarastudio.pk
6617,sitarawear.pk
6618,sitemeta.pk
6619,sitt.smartcareers.pk
6620,siut.edu.pk
6621,six-game.pk
6622,six6s.pk
6623,sixgames.pk
6624,sixty.pk
6625,sja.gos.pk
6626,sjamc.ayubmed.edu.pk
6627,sjp.gos.pk
6628,sjp.org.pk
6629,sjpjobsportal.pk
6630,skans.edu.pk
6631,skardu.pk
6632,skblooms.pk
6633,skfans.com.pk
6634,skilling.pk
6635,skillsider.pk
6636,skinage.pk
6637,skingen.pk
6638,skinshop.pk
6639,skinspecialist.com.pk
6640,skinspecialistlahore.com.pk
6641,skinwind.pk
6642,skmei.com.pk
6643,skt.umt.edu.pk
6644,skyexchange.com.pk
6645,skygames.com.pk
6646,skyhost.pk
6647,skymarketing.com.pk
6648,skynetwwe.pk
6649,skypass.pk
6650,skyscanner.pk
6651,skyseeds.pk
6652,skytelecom.com.pk
6653,skywaysonline.pk
6654,slms-bor.pk
6655,slot.pk
6656,slypee.pk
6657,smart-shop.pk
6658,smartbenefits.pk
6659,smartcareers.pk
6660,smartcargo-apx.pk
6661,smartcargo-vm.pk
6662,smartcargo-vmc.pk
6663,smartcargo-vmx.pk
6664,smartcargo-vtr.pk
6665,smartcargo.pk
6666,smartchoice.pk
6667,smarteshop.pk
6668,smarthealer.pk
6669,smartlane.com.pk
6670,smartliving.pk
6671,smartnode.pk
6672,smartseo.pk
6673,smartsolar.net.pk
6674,smaxi.pk
6675,smbbit.gos.pk
6676,smbbmu.edu.pk
6677,smbzanicq.gob.pk
6678,smc.edu.pk
6679,smc.hec.gov.pk
6680,smdc.edu.pk
6681,smgroup.pk
6682,smilee.pk
6683,smiu.edu.pk
6684,smmrankpro.pk
6685,smokehub.pk
6686,smpa.gos.pk
6687,smpp.brain.net.pk
6688,sms.access.pk
6689,sms.edu.pk
6690,sms.grandtel.com.pk
6691,smsc1.acme.convergence.pk
6692,smsc2.acme.convergence.pk
6693,smta.gos.pk
6694,smtasindhgov.com.pk
6695,smtp-gw.nationalbroadband.pk
6696,smtp-out.cda.gov.pk
6697,smtp-out.comsats.net.pk
6698,smtp.3dlifestyle.pk
6699,smtp.ipsc.edu.pk
6700,smtpout.lnh.edu.pk
6701,snamr.pk
6702,snc.edu.pk
6703,sneakfit.pk
6704,sneakflex.pk
6705,snfproducts.pk
6706,sngadajk.gok.pk
6707,sngpl.com.pk
6708,snms.net.pk
6709,snooze.pk
6710,sns.edu.pk
6711,sns.scentsnstories.pk
6712,snslogistics.com.pk
6713,snug.pk
6714,soap2day.pk
6715,soar.pk
6716,socialdiary.pk
6717,soft.starnetwork.pk
6718,soft.uniquead.pk
6719,softstack.com.pk
6720,software.net.pk
6721,softx.pk
6722,sogohomestore.pk
6723,sol.edu.pk
6724,solarapp.pk
6725,solararena.pk
6726,solarchat.pk
6727,solarcity.com.pk
6728,solaritems.pk
6729,solarpanelpriceinpakistan.pk
6730,solartrade.pk
6731,solhut.pk
6732,solman.tripack.com.pk
6733,solutionpoint.pk
6734,solutionspk.com.pk
6735,songslover.pk
6736,sonic.pk
6737,sonicfiber.pk
6738,sonyliv.pk
6739,sop.unilever.pk
6740,soraya.pk
6741,sosdigital.pk
6742,soshades.pk
6743,sosho.pk
6744,soti.pbc.com.pk
6745,soundcity.com.pk
6746,soundpeats.pk
6747,soundscape.pk
6748,sounique.pk
6749,southafrica.org.pk
6750,sp.bitfactor.pk
6751,sp.hamdard.edu.pk
6752,spamboxser.pk
6753,spapalace.com.pk
6754,sparkbroadband.pk
6755,sparx.pk
6756,spdc.org.pk
6757,spectrumonline.com.pk
6758,speedelevator.pk
6759,speedhost.pk
6760,speedonline.pk
6761,speedsports.pk
6762,speedtest-isb.kknetworks.com.pk
6763,speedtest.connectel.com.pk
6764,speedtest.fiberish.net.pk
6765,speedtest.galaxy.net.pk
6766,speedtest.originnet.com.pk
6767,speedtest.rds.net.pk
6768,speedtest1.waylink.com.pk
6769,speedtest2.rds.net.pk
6770,speedtest4.rds.net.pk
6771,speedtestfsd.tes.com.pk
6772,speedtestisb.tes.com.pk
6773,speedtestlhr.tes.com.pk
6774,spelt.org.pk
6775,spes.pk
6776,sphf.gos.pk
6777,spicebazaar.pk
6778,spin.org.pk
6779,spinbot.pk
6780,spine.pk
6781,spiraltoys.pk
6782,spireclick.pk
6783,spiritsports.com.pk
6784,spl.net.pk
6785,splashberry.pk
6786,splonline.com.pk
6787,spmul.getlinks.net.pk
6788,sports.gov.pk
6789,sportsden.pk
6790,sportsinc.com.pk
6791,sportsnation.pk
6792,sportsnsports.pk
6793,sportsntoyshub.pk
6794,sportsone.com.pk
6795,sportsplus.pk
6796,spos.pk
6797,spotifypremiumapk.pk
6798,spreadsolutions.com.pk
6799,springs.com.pk
6800,sprinkles.pk
6801,sprintlogistics.pk
6802,sprite.com.pk
6803,spsc.gos.pk
6804,spsc.gov.pk
6805,spscollege.edu.pk
6806,spunkymart.pk
6807,spunkz.pk
6808,squareone.pk
6809,squid.uic.com.pk
6810,srb.gos.pk
6811,src.com.pk
6812,srdb.gop.pk
6813,sri.org.pk
6814,srl.com.pk
6815,srso.org.pk
6816,srv.dotz.pk
6817,srv.mti.edu.pk
6818,srv.sehalshop.pk
6819,srv1.atyourservice.pk
6820,srv1.sef.edu.pk
6821,srv2.thebrandstore.pk
6822,ss.genesis.pk
6823,ssdms.seld.gos.pk
6824,sseip.gos.pk
6825,ssep.gos.pk
6826,sses.org.pk
6827,ssgc.com.pk
6828,ssgcbill.pk
6829,ssis.pk
6830,ssrmovies.com.pk
6831,ssrmovies.pk
6832,sss.edu.pk
6833,ssuet.edu.pk
6834,sswmb.gos.pk
6835,staff.bnu.edu.pk
6836,stage-ag-backend.aeroglobe.pk
6837,stage.api.patari.pk
6838,stage.mcb.com.pk
6839,stage1-be-business.farmdar.pk
6840,staging-api.tuic.pk
6841,staging-delivery.24seven.com.pk
6842,staging-erp.jackednutrition.pk
6843,staging-oms.petsone.pk
6844,staging.app.beta.farmdar.pk
6845,staging.appedology.pk
6846,staging.bizmine.com.pk
6847,staging.euphoria.pk
6848,staging.ff.com.pk
6849,staging.fynder.pk
6850,staging.greenclinic.pk
6851,staging.mediabites.com.pk
6852,staging.merisehat.pk
6853,staging.shubban.pk
6854,staging2323.dr.merisehat.pk
6855,staging2323.merisehat.pk
6856,staging3434.merisehat.pk
6857,stagingidl.technology-partner.pk
6858,stanchart.com.pk
6859,stanchart.net.pk
6860,stanchart.org.pk
6861,standard-chartered.com.pk
6862,standard-chartered.net.pk
6863,standard-chartered.org.pk
6864,standardchartered.com.pk
6865,standardchartered.net.pk
6866,standardchartered.org.pk
6867,standardchartered.pk
6868,standardcharteredbank.com.pk
6869,standardcharteredbank.net.pk
6870,standardcharteredbank.org.pk
6871,standout.pk
6872,stanleypakistan.com.pk
6873,stanthonysft.edu.pk
6874,starbazaar.pk
6875,starcity.pk
6876,stardepot.pk
6877,starflix.com.pk
6878,stariz.pk
6879,starlet.pk
6880,starofservice.pk
6881,starscollege.edu.pk
6882,starshop.pk
6883,startup.pk
6884,startuplahore.com.pk
6885,startuppakistan.com.pk
6886,starxhost.pk
6887,starzplay.msbtechnologies.pk
6888,starzplay.pk
6889,starzplaylite.pk
6890,state-wins.pk
6891,statehealth.com.pk
6892,statelife.com.pk
6893,statewins.pk
6894,static.servaid.com.pk
6895,stationers.pk
6896,stationeryart.pk
6897,stationerystation.pk
6898,stationerywala.com.pk
6899,statpak.gov.pk
6900,stats.aloha.pk
6901,stbb.edu.pk
6902,std.com.pk
6903,std3auisb.com.pk
6904,stdc.com.pk
6905,stdc.gos.pk
6906,steamshop.pk
6907,steda.gos.pk
6908,stel-ish.serena.com.pk
6909,stel-ish2.serena.com.pk
6910,stem.edu.pk
6911,steppingstone.org.pk
6912,stepwear.pk
6913,stevta.gos.pk
6914,stg.myclassmate.pk
6915,stg.onlineschool.com.pk
6916,stijobs.com.pk
6917,stile.com.pk
6918,stintl.com.pk
6919,stiportal.pk
6920,stitchless.pk
6921,stmu.edu.pk
6922,stoneharbor.com.pk
6923,store112.pk
6924,storefloor.pk
6925,storyofindus.com.voiceofsindh.com.pk
6926,stp.net.pk
6927,strack.fbr.gov.pk
6928,straders.genesis.pk
6929,stream2watch.pk
6930,streamed.pk
6931,streaming.laam.pk
6932,streetbuzz.pk
6933,sts.net.pk
6934,sts.org.pk
6935,stsrentacar.pk
6936,student.bahria.edu.pk
6937,student.bnu.edu.pk
6938,student.buitms.edu.pk
6939,student.nust.edu.pk
6940,student.qau.edu.pk
6941,student.riphah.edu.pk
6942,student.vu.edu.pk
6943,studentcare.pk
6944,studentpark.pk
6945,students-t-cashpunjab.com.pk
6946,students-t-cashpunjab.pk
6947,students.fui.edu.pk
6948,students.lumhs.edu.pk
6949,students.uettaxila.edu.pk
6950,studentstore.pk
6951,studyabroad.pk
6952,studyresources.com.pk
6953,styka.pk
6954,style.pk
6955,stylee.pk
6956,styleicon.pk
6957,styleline.com.pk
6958,styleloft.pk
6959,stylish.com.pk
6960,stylo.pk
6961,stylon.pk
6962,stza.gov.pk
6963,su.edu.pk
6964,subhanelectronics.pk
6965,subway.com.pk
6966,successlab.bnu.edu.pk
6967,suchtv.pk
6968,suffuse.pk
6969,suigasbill.pk
6970,suigasbillduplicate.pk
6971,suigasbillsngpl.pk
6972,suigasbillsonline.pk
6973,suigasonline.pk
6974,suigassbill.pk
6975,suit.edu.pk
6976,sukooonwellness.pk
6977,sulafah.com.pk
6978,sultania.pk
6979,summitbank.com.pk
6980,sunainatextile.pk
6981,sundarstem.edu.pk
6982,sunday.com.pk
6983,sundaybazar.com.pk
6984,sunniamanahil.ftpos.pk
6985,sunsolar.pk
6986,sunsports.pk
6987,suntex.com.pk
6988,supa.pk
6989,suparco.gov.pk
6990,super.net.pk
6991,superbooks.com.pk
6992,superhealth.com.pk
6993,superhost.pk
6994,superior.edu.pk
6995,superiorbabies.pk
6996,superiorcolleges.edu.pk
6997,superiorphalia.edu.pk
6998,superkids.com.pk
6999,supermeal.pk
7000,supernetesolutions.com.pk
7001,superonemall.pk
7002,superpay.com.pk
7003,supertasker.pk
7004,support.allmytech.pk
7005,support.clearpathortho.pk
7006,support.pseb.org.pk
7007,support.vu.edu.pk
7008,supremecourt.gov.pk
7009,surflix.pk
7010,surgicals.pk
7011,surl.pk
7012,surmawala.pk
7013,surrati.com.pk
7014,survey.hverse.com.pk
7015,survey.portal.farmdar.pk
7016,survey.sibrs.com.pk
7017,surveyofpakistan.gov.pk
7018,susen.pk
7019,susmart.pk
7020,suzaincontrol.suzainhijabs.pk
7021,suzainhijabs.pk
7022,suzukifamily.com.pk
7023,suzukisouth.com.pk
7024,svt-api.navttc.gov.pk
7025,swatvalley.pk
7026,sweetcreme.com.pk
7027,sweetmemories.com.pk
7028,swg.lums.edu.pk
7029,swiftcare.pk
7030,swissmiss.pk
7031,swisspro.com.pk
7032,switch.com.pk
7033,switchon.pk
7034,swkpk.gov.pk
7035,swl-cms.comsats.edu.pk
7036,swp-tss.csn.edu.pk
7037,symbios.pk
7038,sympl.pk
7039,synapse.com.pk
7040,synectics.pk
7041,synergize.pk
7042,synergygroup.com.pk
7043,syngenta.com.pk
7044,syra.pk
7045,sys.asanshopping.pk
7046,sys.healtheconnex.com.pk
7047,syslog.bellacom.com.pk
7048,syslog.dreamnet.com.pk
7049,syslynx.pk
7050,systemair.pk
7051,szabist-isb.edu.pk
7052,szabist.edu.pk
7053,szabmu.edu.pk
7054,szabul.edu.pk
7055,szic.edu.pk
7056,szmc.org.pk
7057,t-shop.com.pk
7058,t.edu.pk
7059,t1.clicky.pk
7060,t20worldcup.pk
7061,t4tutorials.pk
7062,taalstore.pk
7063,taanabaana.pk
7064,taazeesabzi.pk
7065,tabedar.pk
7066,tabletpharmacy.com.pk
7067,tactful.com.pk
7068,tacticalgears.pk
7069,tacticalhub.com.pk
7070,tagme.pk
7071,tahajjudapps.pk
7072,tahamiperfumes.pk
7073,tajziakaar.cle.org.pk
7074,takafulbazaar.com.pk
7075,takafulbazaar.pk
7076,talentcash.pk
7077,talenthunters.com.pk
7078,talmeez.pk
7079,tamaasha.pk
7080,tameer-e-school.pk
7081,tameeriwattan.edu.pk
7082,tanabana.com.pk
7083,tapp.pk
7084,targetlogistics.com.pk
7085,tarseel.pk
7086,tarsil.pk
7087,tarteeb.pk
7088,tasneemfabrics.pk
7089,tassels.pk
7090,taxcalculation.pk
7091,taxcalculator.pk
7092,taxhelplines.com.pk
7093,taxray.fbr.gov.pk
7094,tayyabatravel.com.pk
7095,tayyabautozone.com.pk
7096,tayyib.pk
7097,tcf.org.pk
7098,tcs.com.pk
7099,tcstracker.com.pk
7100,td777download.pk
7101,td777game.com.pk
7102,tdap.gov.pk
7103,tdcp.gop.pk
7104,tdea.pk
7105,tdh.com.pk
7106,teachopedia.pk
7107,team.enrichers.com.pk
7108,teams.canvas.pieas.edu.pk
7109,tech.cle.org.pk
7110,tech2.cle.org.pk
7111,techadvisors.com.pk
7112,techarc.pk
7113,techbazaar.pk
7114,techbuzz.com.pk
7115,techcare.pk
7116,techconnect.pk
7117,techdroid.pk
7118,techfly.pk
7119,techglobe.pk
7120,techhost.pk
7121,techhunk.pk
7122,techjuice.pk
7123,techlift.pk
7124,techlogic.com.pk
7125,techmag.com.pk
7126,techmanistan.pk
7127,techmatched.pk
7128,techmen.com.pk
7129,technation.com.pk
7130,technologytimes.pk
7131,techouse.com.pk
7132,techpanda.pk
7133,techrealm.pk
7134,techsa.jazz.com.pk
7135,techsouq.pk
7136,techstore.com.pk
7137,techtalk.pk
7138,techunity.pk
7139,techx.pk
7140,tecno.com.pk
7141,tecnomobile.pk
7142,tefta.gkp.pk
7143,tefta.gop.pk
7144,tefta.gos.pk
7145,tehzibulakhlaqtrust.org.pk
7146,tejar.pk
7147,teksol.net.pk
7148,tektrix.brain.net.pk
7149,telebrand.com.pk
7150,telebrand.pk
7151,telecard.com.pk
7152,telecomfoundation.com.pk
7153,telectronics.pk
7154,telehouse.com.pk
7155,telemart.pk
7156,telemed.oneclinic.pk
7157,telenex.com.pk
7158,telenor.com.pk
7159,telenorbank.pk
7160,telenorcsms.com.pk
7161,telenordiscountbazar.com.pk
7162,telenorhrconnect.telenor.com.pk
7163,telenorvelocity.com.pk
7164,teleone.pk
7165,telequiztoday.pk
7166,telerecords.waada.pk
7167,teleways3.waada.pk
7168,tenderadmin.nha.gov.pk
7169,tenderalert.pk
7170,tera.pk
7171,terminus.cyber.net.pk
7172,tes.com.pk
7173,tesco.org.pk
7174,tesoro.pk
7175,tessa.pk
7176,test-portal-sugarchain.farmdar.pk
7177,test.api.portal.farmdar.pk
7178,test.deal20one.pk
7179,test.etpb.gov.pk
7180,test.mantra.com.pk
7181,test.masood.com.pk
7182,test.medace.pk
7183,test.tss.edu.pk
7184,test.visiontelecom.com.pk
7185,test.whatmobile.web.pk
7186,test.zmlaw.com.pk
7187,testapp.cokestudio.com.pk
7188,testing.funworld.pk
7189,testing.ischool.pk
7190,testing.savyour.com.pk
7191,testinstruments.pk
7192,testmaker.pk
7193,testodoo.ucp.edu.pk
7194,testpoint.pk
7195,testpreparation.com.pk
7196,testtelupiacs.1link.net.pk
7197,tevta.gok.pk
7198,tevta.gop.pk
7199,text.com.pk
7200,textilehouse.pk
7201,tezmedz.pk
7202,tfs.net.pk
7203,tfscorporation.com.pk
7204,tftheft.pk
7205,tgmstore.pk
7206,thalamus.pk
7207,thcc.edu.pk
7208,the-erp.aminindustries.com.pk
7209,thearena.com.pk
7210,theavocado.pk
7211,thebabystore.pk
7212,thebabyworld.pk
7213,thebeautyleague.pk
7214,thebigbuy.pk
7215,thebigpizza.pk
7216,thebobostore.pk
7217,thebodyshop.pk
7218,thebrandedstore.pk
7219,thebrandstore.pk
7220,thecarnivore.com.pk
7221,thechampion.pk
7222,thecityschool.edu.pk
7223,theclinics.pk
7224,theconsul.com.pk
7225,thecookbook.pk
7226,thecorrespondent.pk
7227,thecourtgroup.com.pk
7228,thecuddlesstore.pk
7229,thecurrent.pk
7230,thecustomizer.com.pk
7231,thedayspring.com.pk
7232,thedenimcompany.pk
7233,thedignite.pk
7234,theelegance.pk
7235,theentertainer.pk
7236,thefabricstore.pk
7237,theflowerstudio.pk
7238,thegiftshop.pk
7239,thehairdoctor.pk
7240,thehairfactory.pk
7241,thehijabcompany.pk
7242,thehijabeez.com.pk
7243,theindusacademy.edu.pk
7244,thejacketmaker.pk
7245,thejade.pk
7246,thejaps.org.pk
7247,thejas.com.pk
7248,thekit.com.pk
7249,thelawacademy.com.pk
7250,theleaf.pk
7251,thelinenhouse.pk
7252,thelogisticline.pk
7253,themakeupplanet.com.pk
7254,themasterart.pk
7255,themensden.pk
7256,themothercare.pk
7257,thenest.com.pk
7258,theneutral.pk
7259,thenews.com.pk
7260,thenews.pk
7261,theomancy.app.telenor.com.pk
7262,theopinion.com.pk
7263,theordinary.pk
7264,theorganic.pk
7265,theorganicworld.com.pk
7266,theparadise.com.pk
7267,theperfumeclub.pk
7268,theperfumeshop.pk
7269,thepifra.pk
7270,thepost.com.pk
7271,theproteinfactory.pk
7272,thepunjabschool.edu.pk
7273,therealtimes.pk
7274,theschoolstore.pk
7275,thescienceschool.edu.pk
7276,theshoesbar.pk
7277,theshoppies.pk
7278,thesiswritinghelp.com.pk
7279,thesportsfactory.pk
7280,thesportstore.pk
7281,thestationers.pk
7282,thestationerycompany.pk
7283,thesuitable.com.pk
7284,thetoyfactory.pk
7285,theunboxedlab.bnu.edu.pk
7286,thevault.pk
7287,theverified.com.pk
7288,thevintageclothing.pk
7289,thewardrobe.pk
7290,thewarehouse.pk
7291,thewomenzone.pk
7292,thoughtfulkitchen.pk
7293,threepillars.com.pk
7294,threshold.com.pk
7295,tickets.alkaramstudio.pk
7296,ticketwala.pk
7297,tie.com.pk
7298,tiensmember.com.pk
7299,tiferp.pk
7300,tifl.pk
7301,tigers11.pk
7302,tih.org.pk
7303,tijari.pk
7304,tiktec.pk
7305,tiktoklive.net.pk
7306,tiledesigner.stile.com.pk
7307,timecheck.pk
7308,timefixers.com.pk
7309,timegate.com.pk
7310,timemedical.pk
7311,timenow.pk
7312,timesofkarachi.pk
7313,timesofpakistan.pk
7314,timexperts.com.pk
7315,timezone.com.pk
7316,tinnies.pk
7317,tinyplanet.pk
7318,tinytikes.pk
7319,tipp.gov.pk
7320,tison.lums.edu.pk
7321,titan-elearning.pk
7322,titan.edu.pk
7323,titan.pair.pk
7324,tjbags.pk
7325,tjmart.pk
7326,tjwholesale.pk
7327,tmf.org.pk
7328,tmpk.finca.org.pk
7329,tmuc.edu.pk
7330,tnn.com.pk
7331,tnvcollection.pk
7332,tobaccohouse.pk
7333,tobacs.pk
7334,todaypk.com.pk
7335,token.jazz.com.pk
7336,tomiwatches.pk
7337,toobas.pk
7338,toolsgard.pk
7339,toolshub.com.pk
7340,toolsmart.pk
7341,toolx.pk
7342,topditop.silverpoint.com.pk
7343,topgrade.pk
7344,tophost.pk
7345,topians.edu.pk
7346,topline.com.pk
7347,topmark.pk
7348,topskills.com.pk
7349,topup.pk
7350,tornado.com.pk
7351,totaltool.pk
7352,touchpoint.pk
7353,tourism.gov.pk
7354,tourisma.pk
7355,townrealtors.com.pk
7356,toycompany.pk
7357,toyez.pk
7358,toygenix.com.pk
7359,toynix.pk
7360,toys4you.pk
7361,toysplay.pk
7362,toysstore.pk
7363,toyster.pk
7364,toystorepakistan.pk
7365,toyzone.pk
7366,tpilums.org.pk
7367,tplpower.pk
7368,tpmspine.hubsolutions.pk
7369,track.proma-sat.pk
7370,track.savyour.com.pk
7371,track.zong.com.pk
7372,trackerdhis.ntp.gov.pk
7373,trackify.pk
7374,tracking.nlc.com.pk
7375,tracklive.telenor.com.pk
7376,tracknow.pk
7377,trackpoint.nlc.com.pk
7378,tracon.com.pk
7379,tractors.com.pk
7380,trade.24seven.pk
7381,tradecastuatomsapp.eclear.com.pk
7382,tradecenter.pk
7383,trademart.pk
7384,trafficsigntest.com.pk
7385,trakker.com.pk
7386,translation.pk
7387,transpeshawar.pk
7388,travelcentre.pk
7389,travelgirls.pk
7390,travelinc.pk
7391,travelmubarak.pk
7392,travelnetwork.pk
7393,travelot.pk
7394,travelpartner.pk
7395,travelwithzunair.pk
7396,trax.pk
7397,treasure.com.pk
7398,trego.pk
7399,trendi.pk
7400,trendly.pk
7401,trends.com.pk
7402,trendsin.pk
7403,trendsters.pk
7404,trendystore.pk
7405,trepak.pk
7406,trial.int.com.pk
7407,tribune.com.pk
7408,tribute.pk
7409,trim.pk
7410,tripkarao.pk
7411,trips.pk
7412,trivelleshotels.pk
7413,tronics.pk
7414,trovit.com.pk
7415,truemart.pk
7416,trynow.pk
7417,tsdb.alab.com.pk
7418,tshef.org.pk
7419,tss.edu.pk
7420,tss.org.pk
7421,ttbajk.gok.pk
7422,ttstechsolutions.com.pk
7423,tu.edu.pk
7424,tuf.com.pk
7425,tuf.edu.pk
7426,tuic.pk
7427,tuition.pk
7428,tulips.com.pk
7429,tune.pk
7430,turbolight.pk
7431,tusdec.org.pk
7432,tutoria.pk
7433,tuugo.pk
7434,tv.com.pk
7435,tv.e365.pk
7436,tvcapp.mediamonitors.com.pk
7437,tvetreform.org.pk
7438,tvlistings.pk
7439,tvnews.pk
7440,tvon.pk
7441,tvpms.edu.pk
7442,tweetnews.pk
7443,twgateway.trackingworld.com.pk
7444,twinhub.pk
7445,twinkl.com.pk
7446,twinkleland.pk
7447,twr.trackingworld.com.pk
7448,tyari.pk
7449,tyreexpert.pk
7450,tyrepoint.pk
7451,tyres-online.pk
7452,u7777game.com.pk
7453,uaar.edu.pk
7454,uaemobiles.pk
7455,uaf.edu.pk
7456,uap.edu.pk
7457,uatp2papi.tejaripakistan.com.pk
7458,ubank.com.pk
7459,ubas.edu.pk
7460,ubl.com.pk
7461,ublfunds.com.pk
7462,ublp2p.tejaripakistan.com.pk
7463,ubooks.pk
7464,ubuner.edu.pk
7465,ubuy.com.pk
7466,ucc.isap.pk
7467,uchenab.edu.pk
7468,ucloud.com.pk
7469,ucp.edu.pk
7470,ucs-9896.qau.edu.pk
7471,ucs.edu.pk
7472,udhaar.co.pk
7473,udhaar.pk
7474,udpl.com.pk
7475,ue.edu.pk
7476,ueas.edu.pk
7477,uep.com.pk
7478,uepcmg.uep.com.pk
7479,uet.edu.pk
7480,uetmardan.edu.pk
7481,uetpeshawar.edu.pk
7482,uettaxila.edu.pk
7483,uettest.pk
7484,uflix.pk
7485,ug.edu.pk
7486,ugreen.com.pk
7487,uhac.dotnet.com.pk
7488,uhe.edu.pk
7489,uhs.edu.pk
7490,uisp.insta.com.pk
7491,uisp.ylinx.pk
7492,uitu.edu.pk
7493,ukdo.sblogistics.pk
7494,ukm.edu.pk
7495,ul.edu.pk
7496,ullu.com.pk
7497,ulm.edu.pk
7498,ultimate-solution.com.pk
7499,ultimateleather.pk
7500,umarelectronics.pk
